Date,Open,High,Low,Close,Adj Close,Volume,Bollinger_High,Bollinger_Low,MACD,Signal,RSI,Pivot,R1,S1,R2,S2,R3,S3,R4,S4,OBV,ATR,%K,%D,Close_diff,Close_log_return,Volume_changes
2009-11-16,110.37999725341797,111.69000244140625,110.31999969482422,111.20999908447266,84.77880096435547,210922200,111.99171536236352,102.99228503436498,0.9989638412575346,0.5855206227422431,63.569154514855036,111.10750007629395,111.89500045776367,110.52499771118164,112.47750282287598,109.73749732971191,113.2650032043457,109.15499496459961,115.21750831604004,106.99749183654785,3968994600,1.8778572082519531,94.42504851443914,85.26485816542674,1.589996337890625,0.014400432924878435,59959200.0
2009-11-17,110.91999816894531,111.38999938964844,110.5,111.33999633789062,84.87788391113281,147134100,112.36248851275356,102.83451160931675,1.145553925909823,0.6975272833757592,63.91392811830745,111.14249801635742,111.78499603271484,110.8949966430664,112.03249740600586,110.25249862670898,112.67499542236328,110.00499725341797,113.81249618530273,108.47249984741211,4116128700,1.789285387311663,95.93488874908066,91.6186988146273,0.12999725341796875,0.001168252265801438,-63788100.0
2009-11-18,111.26000213623047,111.43000030517578,110.56999969482422,111.2699966430664,84.82452392578125,156486800,112.78559855630942,102.71540089437417,1.2417649404985838,0.8063748148003241,63.565085093468745,111.1349983215332,111.69999694824219,110.83999633789062,111.99499893188477,110.27499771118164,112.55999755859375,109.97999572753906,113.71500015258789,108.55499649047852,3959641900,1.6757142203194755,95.12188422106634,95.16060716152866,-0.06999969482421875,-0.0006288998637843355,9352700.0
2009-11-19,110.51000213623047,111.30999755859375,109.12999725341797,109.81999969482422,83.71918487548828,208734600,112.8470913588401,102.70290787822044,1.1873235008950047,0.8825645520192602,56.66569956571989,110.01999855041504,110.90999984741211,108.72999954223633,112.19999885559082,107.83999824523926,113.09000015258789,106.54999923706055,116.55999946594238,103.4799976348877,3750907300,1.6021428789411272,78.28103816469212,89.77927037827965,-1.4499969482421875,-0.013116990928494367,52247800.0
2009-11-20,109.25,109.76000213623047,109.01000213623047,109.43000030517578,83.42183685302734,134196000,112.96733937201508,102.71765971245757,1.100028136778974,0.926057268971203,54.93847077022052,109.40750122070312,109.80500030517578,109.05500030517578,110.15750122070312,108.65750122070312,110.55500030517578,108.30500030517578,111.65750122070312,107.15750122070312,3616711300,1.4935711451939173,72.26991763063815,81.89094667213215,-0.3899993896484375,-0.003557580852726131,-74538600.0
2009-11-23,110.72000122070312,111.73999786376953,110.5999984741211,110.81999969482422,84.48147583007812,148010200,113.30928153539419,102.76671715234995,1.129981541995889,0.9668421235761403,59.65823082869194,110.99499893188477,111.38999938964844,110.25,112.1349983215332,109.85499954223633,112.52999877929688,109.11000061035156,114.41499710083008,107.57500076293945,3764721500,1.568570818219866,87.02399655654794,79.19165078395935,1.3899993896484375,0.012622182466278805,13814200.0
2009-11-24,111.0,111.19999694824219,110.01000213623047,110.98999786376953,84.61105346679688,138420100,113.63772085637738,102.89527780084917,1.15413313458032,1.0043003257769763,60.207181116688574,110.79749870300293,111.58499526977539,110.39500045776367,111.98749351501465,109.60750389099121,112.77499008178711,109.20500564575195,114.36748313903809,107.22751426696777,3903141600,1.5335704258510046,88.09522944512463,82.46304787743685,0.1699981689453125,0.001532827231427791,-9590100.0
2009-11-25,111.16999816894531,111.5,110.81999969482422,111.37999725341797,84.90837097167969,109564800,113.8349983688433,103.39499964751413,1.191013870570501,1.041643034735681,61.50145665136819,111.26999855041504,111.71999740600586,111.03999710083008,111.94999885559082,110.58999824523926,112.39999771118164,110.3599967956543,113.30999946594238,109.2299976348877,4012706400,1.4421419416155135,93.67309422511964,89.59744007559736,0.3899993896484375,0.0035076655851257505,-28855300.0
2009-11-27,108.4000015258789,110.31999969482422,108.29000091552734,109.56999969482422,83.52859497070312,126001800,113.91248025771563,103.60951757553633,1.0619489568223486,1.0457042191530146,52.90162764437503,109.4375,110.58499908447266,108.55500030517578,111.46749877929688,107.40750122070312,112.61499786376953,106.5250015258789,115.52749633789062,103.34750366210938,3886704600,1.566427503313337,43.927625145885244,75.23198293870978,-1.80999755859375,-0.016384141869871135,16437000.0
2009-11-30,109.4800033569336,110.19999694824219,108.12000274658203,109.94000244140625,83.81063079833984,160874800,113.63050569372894,104.52949262780427,0.9782436286065632,1.0322121010437244,54.30817563607209,109.55000114440918,110.97999954223633,108.90000534057617,111.62999534606934,107.47000694274902,113.05999374389648,106.82001113891602,115.78998374938965,103.31001853942871,4047579400,1.5364270891462053,50.27630247850278,62.62567394983583,0.37000274658203125,0.003371173007140081,34873000.0
2009-12-01,110.91999816894531,111.66000366210938,110.7300033569336,111.30000305175781,84.847412109375,159613700,113.48631425932493,105.37168439790165,1.010004532640977,1.027770587363175,59.138554753613974,111.24750328063965,111.7650032043457,110.83500289916992,112.17750358581543,110.31750297546387,112.69500350952148,109.90500259399414,114.03750419616699,108.4575023651123,4207193100,1.5907129560198103,87.8454307873883,60.683119470592054,1.3600006103515625,0.012294501061477423,-1261100.0
2009-12-02,111.27999877929688,112.01000213623047,110.91999816894531,111.25,84.80931091308594,132315100,113.2076540801392,106.31034442449948,1.0193895612155615,1.0260943821336523,58.89204085224443,111.35750007629395,111.79500198364258,110.70499801635742,112.4475040435791,110.26749610900879,112.88500595092773,109.61499404907227,114.62751197814941,108.08748817443848,4074878000,1.5807129996163505,80.46266695432169,72.86146674007085,-0.0500030517578125,-0.0004493646543567863,-27298600.0
2009-12-03,111.55000305175781,112.18000030517578,110.29000091552734,110.37999725341797,84.14606475830078,167324900,112.62640302647685,107.43759538660908,0.9457236002721174,1.0100202257613455,54.625508919287405,110.80749893188477,111.32499694824219,109.43499755859375,112.6974983215332,108.91749954223633,113.21499633789062,107.54499816894531,116.47749710083008,105.13750076293945,3907553100,1.5857129778180803,55.664922804010885,74.65767351524023,-0.8700027465820312,-0.0078509879179629,35009800.0
2009-12-04,111.83999633789062,112.37999725341797,110.04000091552734,111.01000213623047,84.62632751464844,274907800,112.38907520840459,108.09092357089227,0.9274874266487956,0.9935136659388355,57.05195037442424,111.11000061035156,112.18000030517578,109.84000396728516,113.44999694824219,108.77000427246094,114.5199966430664,107.50000762939453,118.12998962402344,104.09001159667969,4182460900,1.6571415492466517,67.84044873792459,67.989346165419,0.6300048828125,0.00569137345975483,107582900.0
2009-12-07,110.91000366210938,111.52999877929688,110.48999786376953,110.83999633789062,84.49671936035156,127973800,112.01080562643764,108.84019306130651,0.8890684528410446,0.9726246233192773,56.17890696692509,110.92499732971191,111.3599967956543,110.31999588012695,111.96499824523926,109.88499641418457,112.39999771118164,109.27999496459961,114.04500007629395,107.80499458312988,4054487100,1.5835702078683036,63.84969715204723,62.45168956466083,-0.17000579833984375,-0.0015326196329653334,-146934000.0
2009-12-08,110.04000091552734,110.7699966430664,109.2699966430664,109.61000061035156,83.55904388427734,169863700,112.008355891443,108.84664288785386,0.7507169657196897,0.9282430917993599,50.1941933521794,109.81499862670898,110.36000061035156,108.86000061035156,111.31499862670898,108.31499862670898,111.86000061035156,107.36000061035156,114.31499862670898,105.31499862670898,3884623400,1.6321416582380022,34.976520776694855,55.55555555555551,-1.2299957275390625,-0.011159070159151041,41889900.0
2009-12-09,109.58000183105469,110.18000030517578,109.0199966430664,110.0199966430664,83.8716049194336,155063400,111.9931674957138,108.90483131410065,0.6664729830837075,0.8758890700562295,52.028671604323875,109.80999755859375,110.5999984741211,109.43999481201172,110.97000122070312,108.64999389648438,111.76000213623047,108.27999114990234,113.29000854492188,106.32998657226562,4039686800,1.6535704476492745,44.60085320381255,47.80902371085148,0.40999603271484375,0.0037335201392559208,-14800300.0
2009-12-10,110.69999694824219,111.12000274658203,110.44999694824219,110.63999938964844,84.34427642822266,138014600,112.01323530126007,108.93376329493134,0.6423336376337545,0.8291779835717346,54.743321979564406,110.71249961853027,110.97500228881836,110.30499649047852,111.38250541687012,110.04249382019043,111.6450080871582,109.63499069213867,112.7225170135498,108.70248222351074,4177701400,1.576428004673549,59.15492705501409,46.24410034517377,0.6200027465820312,0.005619544904667438,-17048800.0
2009-12-11,111.11000061035156,111.36000061035156,110.61000061035156,111.11000061035156,84.70254516601562,124854000,111.98173042845966,109.17326835083722,0.6535939784611315,0.794061182549614,56.7417616588542,111.04750061035156,111.48500061035156,110.73500061035156,111.79750061035156,110.29750061035156,112.23500061035156,109.98500061035156,113.29750061035156,108.79750061035156,4302555400,1.5721424647739954,70.18783378644116,57.98120468175588,0.470001220703125,0.0042390252491877264,-13160600.0
2009-12-14,111.87000274658203,112.0,111.12999725341797,111.87000274658203,85.28194427490234,107141500,112.13127060890447,109.2487281703924,0.7155947694244986,0.778367899924591,59.830659755750446,111.71750068664551,112.30500411987305,111.43500137329102,112.58750343322754,110.84749794006348,113.17500686645508,110.56499862670898,114.3275089263916,109.10749244689941,4409696900,1.4707140241350447,88.02828252436574,72.45701445527361,0.7600021362304688,0.006816800321253684,-17712500.0
2009-12-15,111.45999908447266,111.91999816894531,111.0,111.3499984741211,84.88552856445312,120408800,112.15021481914738,109.24378389911433,0.7145341392487836,0.7656011477894296,56.840009179294114,111.40499877929688,111.80999755859375,110.88999938964844,112.32499694824219,110.48500061035156,112.72999572753906,109.97000122070312,114.16499328613281,108.64500427246094,4289288100,1.4514285496303014,75.82159372168076,78.01257001082917,-0.5200042724609375,-0.004659127410461224,13267300.0
2009-12-16,111.80000305175781,112.12999725341797,111.2699966430664,111.5199966430664,85.01512145996094,155358200,112.17808893702718,109.23390981175211,0.7191214294913664,0.756305204129817,57.586404633339576,111.6099967956543,111.94999694824219,111.08999633789062,112.46999740600586,110.74999618530273,112.80999755859375,110.22999572753906,114.18999862670898,109.02999496459961,4444646300,1.4642857142857142,79.81216621355884,81.22068081986839,0.1699981689453125,0.0015255369106561057,34949400.0
2009-12-17,110.72000122070312,110.93000030517578,110.08000183105469,110.18000030517578,83.99357604980469,183390100,112.11636197122,109.18663714377023,0.6076260495421053,0.7265693732122748,50.21477933495249,110.34250068664551,110.60499954223633,109.75500106811523,111.1924991607666,109.49250221252441,111.45499801635742,108.90500259399414,112.89249610900879,107.79250526428223,4261256200,1.346428462437221,48.35681255663848,67.99685749729262,-1.339996337890625,-0.012088522096221622,28031900.0
2009-12-18,110.19999694824219,110.30000305175781,109.27999877929688,110.20999908447266,84.46881103515625,174591200,112.09918053074972,109.24281852320536,0.5157406710124661,0.6844036327723131,50.367955118625076,110.0,110.72000122070312,109.69999694824219,111.02000427246094,108.97999572753906,111.74000549316406,108.67999267578125,113.06001281738281,106.93998718261719,4435847400,1.2707148960658483,35.41673289403772,54.52857055474496,0.029998779296875,0.00027223358197046155,-8798900.0
2009-12-21,110.76000213623047,111.69999694824219,110.76000213623047,111.33000183105469,85.32719421386719,118039600,112.09600034178682,109.43599886475614,0.5272182639600373,0.652966559009858,55.83181345952491,111.28000068664551,111.79999923706055,110.86000442504883,112.21999549865723,110.34000587463379,112.73999404907227,109.92000961303711,114.09998512268066,108.46001625061035,4553887000,1.2542860848563058,68.75014191579511,50.84122912215705,1.1200027465820312,0.01011115179137352,-56551600.0
2009-12-22,111.56999969482422,111.97000122070312,111.43000030517578,111.7300033569336,85.63377380371094,91707500,112.20978943524149,109.41321013751242,0.5621114483741394,0.6347955368827144,57.62598562767259,111.71500205993652,112.00000381469727,111.46000289916992,112.25500297546387,111.17500114440918,112.54000473022461,110.92000198364258,113.33500480651855,110.09499931335449,4645594500,1.2221429007393974,80.65494707108506,61.60727396030591,0.40000152587890625,0.0035864964165904082,-26332100.0
2009-12-23,112.0,112.11000061035156,111.5,111.94999694824219,85.80239868164062,111783100,112.34667300675359,109.37232647444758,0.6005929312146634,0.6279550157491043,58.621533175237566,111.87749862670898,112.25499725341797,111.6449966430664,112.48749923706055,111.26749801635742,112.86499786376953,111.03499603271484,113.70750045776367,110.0474967956543,4757377600,1.1307144165039062,87.20237419448594,78.86915439378865,0.21999359130859375,0.001967039180458665,20075600.0
2009-12-24,112.19000244140625,112.5999984741211,112.0,112.4800033569336,86.20860290527344,39677500,112.5560727304279,109.27292736112483,0.6661775907578118,0.6355995307508457,60.9988939653599,112.39000129699707,112.78000259399414,112.18000411987305,112.98999977111816,111.79000282287598,113.38000106811523,111.58000564575195,114.18999671936035,110.59000587463379,4797055100,1.010000501360212,96.64818279849457,88.16850135468847,0.5300064086914062,0.0047231421223135365,-72105600.0
2009-12-28,112.9000015258789,112.98999786376953,112.31999969482422,112.72000122070312,86.39253997802734,87508500,112.77377269599812,109.3702275481425,0.7291149445950822,0.6543026135196931,62.06183211180268,112.6875,113.05500030517578,112.38500213623047,113.35749816894531,112.01750183105469,113.7249984741211,111.71500396728516,114.69749450683594,110.67750549316406,4884563600,0.9835717337472099,93.19907909200624,92.34987869499552,0.23999786376953125,0.002131420512871645,47831000.0
2009-12-29,113.01000213623047,113.02999877929688,112.55000305175781,112.55999755859375,86.26990509033203,80572500,112.94085341756978,109.46514633828959,0.757352010087402,0.674912492833235,60.87073587667578,112.67499923706055,112.79999542236328,112.31999969482422,113.15499496459961,112.19500350952148,113.27999114990234,111.84000396728516,114.11498641967773,111.23501205444336,4803991100,0.9057143075125558,88.27927754809275,92.70884647953115,-0.160003662109375,-0.0014204873036290225,-6936000.0
2009-12-30,112.2300033569336,112.6500015258789,112.16999816894531,112.5199966430664,86.23925018310547,73138400,113.09911277874875,109.42888633624148,0.7676533187349008,0.6934606580135682,60.557827464999654,112.46499824523926,112.7599983215332,112.27999496459961,112.94500160217285,111.98499488830566,113.2400016784668,111.79999160766602,113.90500831604004,111.02498817443848,4730852700,0.8571428571428571,86.39994303385417,89.29276655798434,-0.04000091552734375,-0.0003554373287626369,-7434100.0
2009-12-31,112.7699966430664,112.80000305175781,111.38999938964844,111.44000244140625,85.41149139404297,90637900,113.11027422789121,109.43672513123965,0.6808225750216366,0.6909330414151819,52.68340520550333,111.76750183105469,112.14500427246094,110.73500061035156,113.17750549316406,110.35749816894531,113.55500793457031,109.32499694824219,115.99751281738281,107.53749084472656,4640214800,0.8792855398995536,57.60009765625001,77.42643941273226,-1.0799942016601562,-0.009644602408190647,17499500.0
2010-01-04,112.37000274658203,113.38999938964844,111.51000213623047,113.33000183105469,86.86004638671875,118944600,113.42210469197835,109.4198951249162,0.7558033103177024,0.7039070951956861,61.99655010356284,112.89000129699707,114.27000045776367,112.3900032043457,114.76999855041504,111.0100040435791,116.14999771118164,110.51000595092773,118.52999305725098,107.25000953674316,4759159400,0.9649996076311383,98.54020560379874,80.84674876463426,1.8899993896484375,0.016817581522337862,28306700.0
2010-01-05,113.26000213623047,113.68000030517578,112.8499984741211,113.62999725341797,87.08998107910156,111579900,113.77098606474424,109.33301326386903,0.8298670162758839,0.7290990794117256,63.233557054145116,113.4474983215332,114.04499816894531,113.21499633789062,114.27750015258789,112.61749649047852,114.875,112.38499450683594,115.93750381469727,110.95749282836914,4870739300,0.9607140677315849,98.86356739960847,85.00129021988569,0.29999542236328125,0.002643598856945032,-7364700.0
2010-01-06,113.5199966430664,113.98999786376953,113.43000030517578,113.70999908447266,87.15132904052734,116074400,114.08524522025667,109.30575438301483,0.8848188748027326,0.760243038489927,63.57406698624626,113.70999908447266,113.98999786376953,113.43000030517578,114.2699966430664,113.1500015258789,114.54999542236328,112.87000274658203,115.3899917602539,112.0300064086914,4986813700,0.9349997384207589,94.05522646023562,97.15299982121422,0.0800018310546875,0.0007038078265661165,4494500.0
2010-01-07,113.5,114.33000183105469,113.18000030517578,114.19000244140625,87.51918029785156,131091100,114.35028726365931,109.49871252271765,0.9560797853150262,0.799410387854947,65.63079420911262,113.97250175476074,114.7650032043457,113.6150016784668,115.12250328063965,112.82250022888184,115.91500473022461,112.46500015258789,117.42250633239746,110.52249717712402,5117904800,0.9557140895298549,97.2277365337491,96.71551013119768,0.48000335693359375,0.004212409508558978,15016700.0
2010-01-08,113.88999938964844,114.62000274658203,113.66000366210938,114.56999969482422,87.8104476928711,126402800,114.67713770431361,109.62686238723911,1.031328658093713,0.8457940419027002,67.20927013125615,114.35500144958496,115.04999923706055,114.09000015258789,115.31500053405762,113.3950023651123,116.0099983215332,113.13000106811523,117.23499870300293,111.47500419616699,5244307600,0.9214286804199219,99.06361395863843,96.78219231754099,0.37999725341796875,0.003322238148105345,-4688300.0
2010-01-11,115.08000183105469,115.12999725341797,114.23999786376953,114.7300033569336,87.93306732177734,106375700,115.02448072973799,109.68851975854325,1.0912951194066238,0.894894257403485,67.87823304312002,114.70750045776367,115.17500305175781,114.28500366210938,115.59749984741211,113.81750106811523,116.06500244140625,113.39500427246094,117.37749862670898,112.03750228881836,5350683300,0.9121426173618862,90.84681136344591,95.7127206186111,0.160003662109375,0.001395583828601838,-20027100.0
2010-01-12,113.97000122070312,114.20999908447266,113.22000122070312,113.66000366210938,87.11296844482422,163333500,115.1448788996682,109.82312189378884,1.0404848770372581,0.9240123813302398,59.18291059809705,113.68750190734863,114.15500259399414,113.16500473022461,114.67749977111816,112.6975040435791,115.14500045776367,112.17500686645508,116.65749549865723,110.71750831604004,5187349800,0.9135714939662388,60.695336070941174,83.53525379767511,-1.0699996948242188,-0.009370002981638407,56957800.0
2010-01-13,113.94999694824219,114.94000244140625,113.37000274658203,114.62000274658203,87.84877014160156,161822000,115.42896005981693,109.81404073364011,1.0654000286198908,0.9522899107881699,63.678538210643325,114.38750267028809,115.40500259399414,113.83500289916992,115.9575023651123,112.81750297546387,116.97500228881836,112.2650032043457,119.09750175476074,109.67750358581543,5349171800,0.9800000871930804,86.3637754508791,79.30197429508868,0.9599990844726562,0.008410764997257939,-1511500.0
2010-01-14,114.48999786376953,115.13999938964844,114.41999816894531,114.93000030517578,88.08636474609375,115718800,115.72085826708215,109.88014270948034,1.097508285632344,0.9813335857570047,65.01840030592726,114.85499954223633,115.29000091552734,114.56999969482422,115.57500076293945,114.1349983215332,116.01000213623047,113.8499984741211,117.0150032043457,112.69499588012695,5464890600,0.9878572736467633,94.4000244140625,80.48637864529421,0.30999755859375,0.0027009169498924896,-46103200.0
2010-01-15,114.7300033569336,114.83999633789062,113.19999694824219,113.63999938964844,87.09766387939453,212283100,115.78475569340019,110.02824555782051,1.0072510545814168,0.9865170795218872,55.7946822494308,113.82999801635742,114.45999908447266,112.81999969482422,115.46999740600586,112.18999862670898,116.0999984741211,111.18000030517578,118.74999618530273,108.90999984741211,5252607500,1.065000261579241,60.0,80.25459995498049,-1.2900009155273438,-0.01128769842092077,96564300.0
2010-01-19,113.62000274658203,115.12999725341797,113.58999633789062,115.05999755859375,88.18599700927734,139172700,115.87905127003317,110.42194970652933,1.0383342624821097,0.9968805161139317,62.158535096377086,114.70999717712402,115.82999801635742,114.28999710083008,116.24999809265137,113.16999626159668,117.36999893188477,112.74999618530273,119.32999992370605,110.08999443054199,5391780200,1.127143314906529,97.86661783854167,84.088880750868,1.4199981689453125,0.012418158601532813,-73110400.0
2010-01-20,114.27999877929688,114.44999694824219,112.9800033569336,113.88999938964844,87.28926849365234,216490200,115.7003491665767,110.96865184050338,0.9575211467906257,0.9890086422492705,55.117777527304476,113.80249977111816,114.62499618530273,113.15500259399414,115.27249336242676,112.33250617980957,116.09498977661133,111.68500900268555,118.21248054504395,109.39251899719238,5175290000,1.2414289202008928,66.66666666666666,74.84442816840273,-1.1699981689453125,-0.010220645289470582,77317500.0
2010-01-21,113.91999816894531,114.2699966430664,111.55999755859375,111.69999694824219,85.61078643798828,344859600,115.65785242421273,111.04814809458608,0.7085930563014671,0.9329255250597098,44.872130109367774,112.30749702453613,113.05499649047852,110.34499740600586,115.01749610900879,109.59749794006348,115.76499557495117,107.6349983215332,120.4374942779541,104.17749977111816,4830430400,1.400714329310826,8.2666015625,57.5999620225694,-2.19000244140625,-0.019416386172991826,128369400.0
2010-01-22,111.19999694824219,111.73999786376953,109.08999633789062,109.20999908447266,83.70235443115234,345942400,116.10875573673181,110.34524435482092,0.3068564828106588,0.8077117166098997,36.552502564933086,109.81249809265137,110.53499984741211,107.8849983215332,112.46249961853027,107.16249656677246,113.18500137329102,105.2349967956543,117.76250267028809,101.86249351501465,4484488000,1.489285605294364,1.9835154718998822,25.638927900355466,-2.4899978637695312,-0.022544052927681114,1082800.0
2010-01-25,110.20999908447266,110.41000366210938,109.41000366210938,109.7699966430664,84.13153076171875,186937500,116.34710992563012,109.88889013540503,0.03328083608533916,0.6528255405049876,39.279197449322545,109.84000015258789,110.2699966430664,109.2699966430664,110.84000015258789,108.84000015258789,111.2699966430664,108.2699966430664,112.84000015258789,106.84000015258789,4671425500,1.4357147216796875,11.239668796170424,7.163261943523388,0.55999755859375,0.005114611291248728,-159004900.0
2010-01-26,109.33999633789062,110.47000122070312,109.04000091552734,109.30999755859375,83.77897644042969,211168800,116.60483885925575,109.31416062194543,-0.2181334105216166,0.4786337502996668,37.84061183422764,109.53249931335449,110.02499771118164,108.59499740600586,110.96249961853027,108.10249900817871,111.45499801635742,107.16499710083008,113.82250022888184,105.24249839782715,4460256700,1.4785717555454798,4.426175583680095,5.88311995058342,-0.45999908447265625,-0.004199377146661329,24231300.0
2010-01-27,109.16999816894531,110.08000183105469,108.33000183105469,109.83000183105469,84.17756652832031,271863600,116.72016921763927,108.90983032459707,-0.37114271122223386,0.3086784579952867,40.49381112162378,109.51750183105469,110.70500183105469,108.95500183105469,111.26750183105469,107.76750183105469,112.45500183105469,107.20500183105469,114.76750183105469,104.26750183105469,4732120300,1.5635719299316406,22.026439614609007,12.564094664819796,0.5200042724609375,0.004745872500929444,60694800.0
2010-01-28,110.19000244140625,110.25,107.91000366210938,108.56999969482422,83.21184539794922,316104000,116.95862875977218,108.2723709960872,-0.5873052373254666,0.12948171893113603,36.435570717521,108.82500076293945,109.73999786376953,107.4000015258789,111.16499710083008,106.48500442504883,112.07999420166016,105.06000518798828,115.84498977661133,101.80501174926758,4416016300,1.648571559361049,9.128581227246347,11.86039880851177,-1.2600021362304688,-0.011538609039077309,44240400.0
2010-01-29,109.04000091552734,109.80000305175781,107.22000122070312,107.38999938964844,82.30744171142578,310677600,117.29179128645292,107.42620874406465,-0.8441014831203546,-0.06523492147916211,33.090901046482855,107.95000076293945,108.68000030517578,106.0999984741211,110.53000259399414,105.36999893188477,111.26000213623047,103.5199966430664,115.69000625610352,100.20999526977539,4105338700,1.7642860412597656,2.14644202333131,11.10048762172884,-1.1800003051757812,-0.010928061246273754,-5426400.0
2010-02-01,108.1500015258789,109.06999969482422,107.5,109.05999755859375,83.58739471435547,187865000,117.37675444392323,107.1032450983131,-0.9024565057147953,-0.23267923832628878,41.30313180113573,108.67249870300293,109.84499740600586,108.27499771118164,110.24249839782715,107.10249900817871,111.41499710083008,106.70499801635742,113.38249778747559,103.96249961853027,4293203700,1.8207146780831474,23.232282364727528,11.502435205101682,1.6699981689453125,0.01543110492539478,-122812600.0
2010-02-02,109.26000213623047,110.58999633789062,108.87999725341797,110.37999725341797,84.5990982055664,216327900,117.2667487219533,106.91825036251934,-0.8325927271835525,-0.35266193609774155,46.85548320601014,110.05749702453613,111.2349967956543,109.52499771118164,111.76749610900879,108.34749794006348,112.94499588012695,107.81499862670898,115.1874942779541,104.92749977111816,4509531600,1.8350001743861608,39.898949031394196,21.759224473150965,1.3199996948242188,0.012030766016371344,28462900.0
2010-02-03,109.87999725341797,110.4800033569336,109.51000213623047,109.83000183105469,84.17756652832031,172730700,117.1179435912854,106.68705595095092,-0.8122421910620261,-0.4445779870905985,44.94765619855275,109.91250228881836,110.31500244140625,109.34500122070312,110.88250350952148,108.94250106811523,111.28500366210938,108.375,112.82250595092773,107.00249862670898,4336800900,1.7921431405203683,32.954560779893846,32.028597392005146,-0.5499954223632812,-0.0049952006564152355,-43597200.0
2010-02-04,108.9800033569336,109.02999877929688,106.41999816894531,106.44000244140625,81.57933044433594,356715700,117.21690241298123,105.86109746494847,-1.0574690193027294,-0.5671561935330247,35.38422933187083,107.08250045776367,107.74500274658203,105.13500213623047,109.69250106811523,104.47249984741211,110.3550033569336,102.5250015258789,114.91250228881836,99.25249862670898,3980085200,1.984286172049386,0.22967020164903554,24.36106000431231,-3.3899993896484375,-0.0313522634255587,183985000.0
2010-02-05,106.55999755859375,106.87999725341797,104.58000183105469,106.66000366210938,81.7479476928711,493585800,117.09324034105629,105.2317596589437,-1.2199974167650964,-0.6977244381794391,36.33099973982141,106.19500160217285,107.81000137329102,105.51000595092773,108.49499702453613,103.89500617980957,110.1099967956543,103.21001052856445,113.0949878692627,99.29501533508301,4473671000,2.0249998910086497,19.71566572100702,17.633298900849923,0.220001220703125,0.0020647704604640923,136870100.0
2010-02-08,106.73999786376953,107.33000183105469,105.80999755859375,105.88999938964844,81.15775299072266,224166900,116.8757470873571,104.58125288212531,-1.3948562180870425,-0.8371507941609597,34.429527716948186,106.22999954223633,106.6500015258789,105.12999725341797,107.75000381469727,104.70999526977539,108.17000579833984,103.60999298095703,110.79001235961914,101.66998672485352,4249504100,2.023571559361049,13.272524890235607,11.072620270963844,-0.7700042724609375,-0.007245425828528924,-269418900.0
2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,82.17713165283203,337820500,116.38752511898132,104.31847463687807,-1.4098610449293432,-0.9516928443146364,40.24677747760399,107.21500015258789,108.16000366210938,106.27999877929688,109.09500503540039,105.33499526977539,110.04000854492188,104.39999389648438,112.85501480102539,101.57498550415039,4587324600,2.0364292689732144,27.24459033121353,20.07759364748534,1.3300018310546875,0.012481996106075654,113653600.0
2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,82.01618957519531,240511500,116.02053198682908,104.02046761644239,-1.4223022345793623,-1.0458147223675818,39.648658283043666,106.9325008392334,107.75500106811523,106.2650032043457,108.42249870300293,105.44250297546387,109.24499893188477,104.77500534057617,111.40249443054199,102.4625072479248,4346813100,1.9492863246372767,33.93857055329124,24.818561924913414,-0.20999908447265625,-0.001960501782608886,-97309000.0
2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,82.8746109008789,223591600,115.34008163574887,104.05191741820622,-1.3264966930813245,-1.1019511165103304,44.394948457795486,107.68999862670898,109.12999725341797,107.12999725341797,109.68999862670898,105.68999862670898,111.12999725341797,105.12999725341797,113.68999862670898,101.68999862670898,4570404700,1.9028576442173548,59.068197455512085,40.08378611333891,1.1199951171875,0.01041187355489067,-16919900.0
2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,82.80562591552734,304622100,114.46676795536361,104.23623115962663,-1.2434977950091053,-1.1302604522100854,44.09486039485056,107.67250061035156,108.83499908447266,107.24500274658203,109.26249694824219,106.08250427246094,110.42499542236328,105.6550064086914,112.44248962402344,102.90251159667969,4265782600,1.9328569684709822,57.5707528607082,50.19250695650379,-0.089996337890625,-0.0008326441583239722,81030500.0
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,84.10857391357422,159317500,113.86455664545879,104.44844231694354,-1.0286869611040288,-1.1099457539888742,50.85290431885077,109.2874984741211,110.75499725341797,108.7249984741211,111.31749725341797,107.25749969482422,112.78499603271484,106.69499969482422,115.37749481201172,103.19750213623047,4425100100,1.9757140023367745,85.85691762023606,67.4986226454854,1.6999969482421875,0.015612374766159553,-145304600.0
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,84.50711059570312,168845100,112.76909942022411,105.0638999999419,-0.8071831240749248,-1.0493932280060843,52.735044559563626,110.16750144958496,110.59500503540039,109.92499923706055,110.8375072479248,109.49749565124512,111.26501083374023,109.2549934387207,112.17751884460449,108.15748405456543,4593945200,1.898571559361049,94.50924287393589,79.31230445162667,0.5200042724609375,0.004727320371479247,9527600.0
