Date,SPY,QQQ,SPYD,AGNC,JEPI,O,MSFT,NVDA,TSLA,TQQQ,XXXX,SOXL,NVDL,TSLL,SPXS,UVXY
2014-10-15,157.27963256835938,85.5588607788086,,7.222148895263672,,27.546335220336914,37.020530700683594,4.1691508293151855,15.313332557678223,2.840238571166992,,1.1597440242767334,,,1335.51220703125,55700000.0
2014-10-16,157.14468383789062,85.02162170410156,,7.126202583312988,,27.672218322753906,36.609378814697266,4.171539783477783,15.09000015258789,2.7960753440856934,,1.2100343704223633,,,1336.4373779296875,57425000.0
2014-10-17,159.0006103515625,86.14237213134766,,7.180570602416992,,27.401601791381836,37.3717155456543,4.164369106292725,15.165332794189453,2.905471086502075,,1.2395622730255127,,,1286.4599609375,52337500.0
2014-10-20,160.54454040527344,87.4299087524414,,7.24774169921875,,27.791790008544922,37.75716781616211,4.200228214263916,15.364666938781738,3.0306687355041504,,1.2981570959091187,,,1249.9024658203125,44462500.0
2014-10-21,163.72506713867188,89.72705078125,,7.305315017700195,,27.967998504638672,38.442413330078125,4.379520893096924,15.689332962036133,3.267693042755127,,1.439338207244873,,,1176.3243408203125,37762500.0
2014-10-22,162.56085205078125,89.263916015625,,7.343694686889648,,28.169391632080078,38.014137268066406,4.276725769042969,15.40666675567627,3.217045783996582,,1.3795135021209717,,,1200.3875732421875,43500000.0
2014-10-23,164.4506072998047,90.60699462890625,,7.324501991271973,,28.288972854614258,38.56232452392578,4.372348308563232,15.685999870300293,3.364122152328491,,1.4391846656799316,,,1159.2021484375,38687500.0
2014-10-24,165.7160186767578,91.3479995727539,,7.362885475158691,,28.301551818847656,39.51311492919922,4.417769908905029,15.682666778564453,3.4415102005004883,,1.4856297969818115,,,1134.21337890625,37775000.0
2014-10-27,165.48828125,91.4128189086914,,7.42045783996582,,28.484067916870117,39.324676513671875,4.420160293579102,14.777999877929688,3.4544754028320312,,1.5008552074432373,,,1137.9154052734375,36737500.0
2014-10-28,167.386474609375,92.79293823242188,,7.394871234893799,,28.414825439453125,39.82147979736328,4.525344371795654,16.184667587280273,3.6088457107543945,,1.566216230392456,,,1098.11865234375,31925000.0
2014-10-29,167.1333465576172,92.45025634765625,,7.259243488311768,,28.893131256103516,39.93283462524414,4.496657371520996,15.873332977294922,3.565492630004883,,1.575597882270813,,,1101.8204345703125,32825000.0
2014-10-30,168.2047576904297,92.64474487304688,,7.327056884765625,,29.394197463989258,39.44459533691406,4.4679718017578125,15.910667419433594,3.5877761840820312,,1.522385597229004,,,1080.071044921875,33012500.0
2014-10-31,170.1282958984375,93.92300415039062,,7.343204498291016,,29.0845890045166,40.21550369262695,4.671169757843018,16.113332748413086,3.735663652420044,,1.6994009017944336,,,1044.9014892578125,31375000.0
