Date,Ladder Type,Lower Strike,Upper Strike,Probability Lower Expiry,Probability Upper Expiry
2018-08-08,bear,286.0,288.0,0.5042154576923323,0.45615150798143167
2018-08-08,bear,288.0,285.0,0.45615150798143167,0.5283942878521066
2018-08-09,bear,286.0,288.0,0.4947692234798963,0.4467752705442285
2018-08-09,bear,288.0,285.0,0.4467752705442285,0.5189646924460862
2018-08-10,bear,286.0,288.0,0.4484604354690384,0.4011958865051721
2018-08-10,bear,288.0,286.0,0.4011958865051721,0.4484604354690384
2018-08-13,bear,286.0,289.0,0.42288739435450046,0.35373740518028624
2018-08-13,bear,289.0,286.0,0.35373740518028624,0.42288739435450046
2018-08-14,bear,286.0,289.0,0.4663903239311589,0.395472281248303
2018-08-14,bear,289.0,286.0,0.395472281248303,0.4663903239311589
2018-08-15,bear,286.0,289.0,0.4152067059256879,0.3464551128544845
2018-08-15,bear,289.0,286.0,0.3464551128544845,0.4152067059256879
2018-08-16,bear,286.0,289.0,0.47027129019136077,0.39923592914970585
2018-08-16,bear,289.0,287.0,0.39923592914970585,0.4462887352129486
2018-08-17,bear,286.0,289.0,0.49452661185383695,0.4229088132297151
2018-08-17,bear,289.0,287.0,0.4229088132297151,0.4704352639765004
2018-08-20,bear,287.0,289.0,0.48518260574840044,0.4374521849595089
2018-08-20,bear,289.0,287.0,0.4374521849595089,0.48518260574840044
2018-08-21,bear,287.0,289.0,0.5013659940171294,0.4534863922083388
2018-08-21,bear,289.0,287.0,0.4534863922083388,0.5013659940171294
2018-08-22,bear,287.0,289.0,0.49726281635292546,0.4494136309394341
2018-08-22,bear,289.0,288.0,0.4494136309394341,0.47324847479146737
2018-08-23,bear,288.0,289.0,0.464095279611481,0.4403199351265602
2018-08-23,bear,289.0,288.0,0.4403199351265602,0.464095279611481
2018-08-24,bear,288.0,289.0,0.5055083565389139,0.4815640068273395
2018-08-24,bear,289.0,288.0,0.4815640068273395,0.5055083565389139
2018-08-27,bear,289.0,290.0,0.5358506781155522,0.5120288855866323
2018-08-27,bear,290.0,289.0,0.5120288855866323,0.5358506781155522
2018-08-28,bear,290.0,290.0,0.5153647894789772,0.5153647894789772
2018-08-28,bear,290.0,289.0,0.5153647894789772,0.5391737825258283
2018-08-29,bear,291.0,290.0,0.5286386813995152,0.5522988136291407
2018-08-29,bear,290.0,290.0,0.5522988136291407,0.5522988136291407
2018-08-30,bear,291.0,290.0,0.5006326811239054,0.5244036377761945
2018-08-30,bear,290.0,290.0,0.5244036377761945,0.5244036377761945
2018-08-31,bear,292.0,290.0,0.47717879990619105,0.5246414414616737
2018-08-31,bear,290.0,290.0,0.5246414414616737,0.5246414414616737
2018-09-04,bear,292.0,290.0,0.4652990828324849,0.5127438327383966
2018-09-04,bear,290.0,291.0,0.5127438327383966,0.48896121428593164
2018-09-05,bear,293.0,290.0,0.4234844752600537,0.4941237836962741
2018-09-05,bear,290.0,291.0,0.4941237836962741,0.47036468409366694
2018-09-06,bear,293.0,291.0,0.4031502096629618,0.4496413947991841
2018-09-06,bear,291.0,291.0,0.4496413947991841,0.4496413947991841
2018-09-07,bear,293.0,291.0,0.3901630244716744,0.4363381014832656
2018-09-07,bear,291.0,291.0,0.4363381014832656,0.4363381014832656
2018-09-10,bear,293.0,291.0,0.40175458989629176,0.4482143514189439
2018-09-10,bear,291.0,291.0,0.4482143514189439,0.4482143514189439
2018-09-11,bear,293.0,291.0,0.4239535766985388,0.4708412499019842
2018-09-11,bear,291.0,291.0,0.4708412499019842,0.4708412499019842
2018-09-12,bear,293.0,291.0,0.4255970955348661,0.4725103865038878
2018-09-12,bear,291.0,291.0,0.4725103865038878,0.4725103865038878
2018-09-13,bear,292.0,291.0,0.48953311248297177,0.513234079315098
2018-09-13,bear,291.0,292.0,0.513234079315098,0.48953311248297177
2018-09-14,bear,292.0,291.0,0.4907210401719099,0.5144216570246618
2018-09-14,bear,291.0,292.0,0.5144216570246618,0.4907210401719099
2018-09-17,bear,292.0,292.0,0.45414142800796514,0.45414142800796514
2018-09-17,bear,292.0,292.0,0.45414142800796514,0.45414142800796514
2018-09-18,bear,292.0,292.0,0.4914334490319751,0.4914334490319751
2018-09-18,bear,292.0,292.0,0.4914334490319751,0.4914334490319751
2018-09-19,bear,293.0,292.0,0.47518460292292714,0.4987921349937446
2018-09-19,bear,292.0,292.0,0.4987921349937446,0.4987921349937446
2018-09-20,bear,293.0,292.0,0.5309081520062446,0.5543930639699235
2018-09-20,bear,292.0,293.0,0.5543930639699235,0.5309081520062446
2018-09-21,bear,293.0,292.0,0.49341457699715285,0.5170326546012614
2018-09-21,bear,292.0,293.0,0.5170326546012614,0.49341457699715285
2018-09-24,bear,293.0,292.0,0.4704482634076659,0.49404496140112125
2018-09-24,bear,292.0,293.0,0.49404496140112125,0.4704482634076659
2018-09-25,bear,293.0,293.0,0.4640564469754593,0.4640564469754593
2018-09-25,bear,293.0,293.0,0.4640564469754593,0.4640564469754593
2018-09-26,bear,293.0,293.0,0.4434909282973933,0.4434909282973933
2018-09-26,bear,293.0,293.0,0.4434909282973933,0.4434909282973933
2018-09-27,bear,293.0,293.0,0.4626364385118542,0.4626364385118542
2018-09-27,bear,293.0,294.0,0.4626364385118542,0.4392749966860336
2018-09-28,bear,293.0,293.0,0.46334642099892676,0.46334642099892676
2018-09-28,bear,293.0,294.0,0.46334642099892676,0.43997986895623237
2018-10-01,bear,293.0,293.0,0.48726134744166255,0.48726134744166255
2018-10-01,bear,293.0,294.0,0.48726134744166255,0.46376607764579053
2018-10-02,bear,293.0,293.0,0.4832360265048213,0.4832360265048213
2018-10-02,bear,293.0,294.0,0.4832360265048213,0.4597565206998249
2018-10-03,bear,293.0,293.0,0.4870243763767238,0.4870243763767238
2018-10-03,bear,293.0,294.0,0.4870243763767238,0.46352996842251004
2018-10-04,bear,293.0,293.0,0.4331206761588493,0.4331206761588493
2018-10-04,bear,293.0,294.0,0.4331206761588493,0.41003755936080577
2018-10-05,bear,293.0,294.0,0.39525446097866246,0.37271787297015524
2018-10-05,bear,294.0,294.0,0.37271787297015524,0.37271787297015524
2018-10-08,bear,293.0,294.0,0.39525446097866246,0.37271787297015524
2018-10-08,bear,294.0,294.0,0.37271787297015524,0.37271787297015524
2018-10-09,bear,294.0,294.0,0.3631852365523084,0.3631852365523084
2018-10-09,bear,294.0,294.0,0.3631852365523084,0.3631852365523084
2018-10-10,bear,296.0,294.0,0.15275750095959678,0.18213712333884385
2018-10-10,bear,294.0,293.0,0.18213712333884385,0.19815300572035244
2018-10-11,bear,299.0,294.0,0.05647011232563018,0.09800116514495993
2018-10-11,bear,294.0,293.0,0.09800116514495993,0.10859930484938601
2018-10-12,bear,300.0,294.0,0.08015230032226062,0.1459124574695928
2018-10-12,bear,294.0,292.0,0.1459124574695928,0.17466297872395886
2018-10-15,bear,301.0,294.0,0.05946850711842226,0.12472409703337772
2018-10-15,bear,294.0,291.0,0.12472409703337772,0.16501761725953362
2018-10-16,bear,300.0,294.0,0.12987868851886825,0.2185665196838502
2018-10-16,bear,294.0,291.0,0.2185665196838502,0.274454482016175
2018-10-17,bear,300.0,294.0,0.1305329491235171,0.21947893143554492
2018-10-17,bear,294.0,291.0,0.21947893143554492,0.2754852687160051
2018-10-18,bear,299.0,293.0,0.09375258322457353,0.16679899774234574
2018-10-18,bear,293.0,290.0,0.16679899774234574,0.21516273372597428
2018-10-19,bear,299.0,293.0,0.09218864128977489,0.16445941416798548
2018-10-19,bear,293.0,290.0,0.16445941416798548,0.21242459757554905
2018-10-22,bear,298.0,293.0,0.08894296311090549,0.1458923205115647
2018-10-22,bear,293.0,289.0,0.1458923205115647,0.20721336692773346
2018-10-23,bear,298.0,293.0,0.07554478193928939,0.1265991655586718
2018-10-23,bear,293.0,289.0,0.1265991655586718,0.18285747887387221
2018-10-24,bear,298.0,293.0,0.02449987934168447,0.04691655902609926
2018-10-24,bear,293.0,288.0,0.04691655902609926,0.08419542558193371
2018-10-25,bear,297.0,293.0,0.054534798190758994,0.0857294413574543
2018-10-25,bear,293.0,288.0,0.0857294413574543,0.14244285878881674
2018-10-26,bear,297.0,293.0,0.02808450388489712,0.04698044691189649
2018-10-26,bear,293.0,287.0,0.04698044691189649,0.09400380979960204
2018-10-29,bear,296.0,293.0,0.02573545424312652,0.03827275853760596
2018-10-29,bear,293.0,287.0,0.03827275853760596,0.07886856407455323
2018-10-30,bear,294.0,293.0,0.057590775069421625,0.06472038640564329
2018-10-30,bear,293.0,286.0,0.06472038640564329,0.13621425272812793
2018-10-31,bear,292.0,293.0,0.1014951292803406,0.0913818368775407
2018-10-31,bear,293.0,286.0,0.0913818368775407,0.1804976868573237
2018-11-01,bear,289.0,293.0,0.18118483878271846,0.1252892639857054
2018-11-01,bear,293.0,286.0,0.1252892639857054,0.23265792637564092
2018-11-02,bear,287.0,293.0,0.18580241934503877,0.10531419207149212
2018-11-02,bear,293.0,286.0,0.10531419207149212,0.2024179357363704
2018-11-05,bear,285.0,293.0,0.24918557963228294,0.12372896960072455
2018-11-05,bear,293.0,286.0,0.12372896960072455,0.23034164475094154
2018-11-06,bear,282.0,293.0,0.35030006720448237,0.1474831458143811
2018-11-06,bear,293.0,286.0,0.1474831458143811,0.26484957756925287
2018-11-07,bear,283.0,293.0,0.4685470345431176,0.24812886653794763
2018-11-07,bear,293.0,286.0,0.24812886653794763,0.3968280289774695
2018-11-08,bear,284.0,293.0,0.43192242327991737,0.23827773319858309
2018-11-08,bear,293.0,286.0,0.23827773319858309,0.38474967060166687
2018-11-09,bear,284.0,293.0,0.36636190868649465,0.18892189699809003
2018-11-09,bear,293.0,286.0,0.18892189699809003,0.32166339519170434
2018-11-12,bear,284.0,293.0,0.2520018376452504,0.11341304916347567
2018-11-12,bear,293.0,286.0,0.11341304916347567,0.21483646440285792
2018-11-13,bear,283.0,293.0,0.2612335001777298,0.10730025307357527
2018-11-13,bear,293.0,285.0,0.10730025307357527,0.22317233121888008
2018-11-14,bear,282.0,293.0,0.24288358542918975,0.086940995261654
2018-11-14,bear,293.0,285.0,0.086940995261654,0.1893363742962178
2018-11-15,bear,282.0,293.0,0.3024991926164988,0.11899919497183076
2018-11-15,bear,293.0,285.0,0.11899919497183076,0.24180332700264856
2018-11-16,bear,281.0,292.0,0.340642233492646,0.14100757719715973
2018-11-16,bear,292.0,285.0,0.14100757719715973,0.2560639642042518
2018-11-19,bear,281.0,292.0,0.24003666208689312,0.08514429152804037
2018-11-19,bear,292.0,285.0,0.08514429152804037,0.17080179554863295
2018-11-20,bear,281.0,292.0,0.15156979447796565,0.04505511955391402
2018-11-20,bear,292.0,284.0,0.04505511955391402,0.11243873107118785
2018-11-21,bear,281.0,292.0,0.16582285510918165,0.05093058829750108
2018-11-21,bear,292.0,283.0,0.05093058829750108,0.13705527362887604
2018-11-23,bear,282.0,292.0,0.12540168321146827,0.03989005494974883
2018-11-23,bear,292.0,281.0,0.03989005494974883,0.1385469432196405
2018-11-26,bear,282.0,292.0,0.19187567614254708,0.07016433196418494
2018-11-26,bear,292.0,280.0,0.07016433196418494,0.2273124295076807
2018-11-27,bear,281.0,292.0,0.2262362665139524,0.07833040864193112
2018-11-27,bear,292.0,279.0,0.07833040864193112,0.26513926599101556
2018-11-28,bear,282.0,292.0,0.33777589386442364,0.15336587391924728
2018-11-28,bear,292.0,280.0,0.15336587391924728,0.38389663927822854
2018-11-29,bear,282.0,292.0,0.3240408873624276,0.14457418052847165
2018-11-29,bear,292.0,280.0,0.14457418052847165,0.3695103473064343
2018-11-30,bear,282.0,292.0,0.36272820755170665,0.16985486198184546
2018-11-30,bear,292.0,280.0,0.16985486198184546,0.40986288250143244
2018-12-03,bear,283.0,292.0,0.42675385022946466,0.2336447654509176
2018-12-03,bear,292.0,281.0,0.2336447654509176,0.4753595660243301
2018-12-04,bear,283.0,292.0,0.22507515147467655,0.09724405088755433
2018-12-04,bear,292.0,281.0,0.09724405088755433,0.26358776374079806
2018-12-06,bear,282.0,292.0,0.2357162472998403,0.09279913384435512
2018-12-06,bear,292.0,282.0,0.09279913384435512,0.2357162472998403
2018-12-07,bear,281.0,292.0,0.14325052073292832,0.041732902146419525
2018-12-07,bear,292.0,281.0,0.041732902146419525,0.14325052073292832
2018-12-10,bear,280.0,292.0,0.16571099054196203,0.04474492558503527
2018-12-10,bear,292.0,281.0,0.04474492558503527,0.15080138487371608
2018-12-11,bear,279.0,292.0,0.18264022465666352,0.045117434509391346
2018-12-11,bear,292.0,280.0,0.045117434509391346,0.16669233749408563
2018-12-12,bear,279.0,292.0,0.20657776940476474,0.05400918428944571
2018-12-12,bear,292.0,280.0,0.05400918428944571,0.18934221070761093
2018-12-13,bear,279.0,292.0,0.2049055224077812,0.05336822071508135
2018-12-13,bear,292.0,279.0,0.05336822071508135,0.2049055224077812
2018-12-14,bear,279.0,292.0,0.12568361690369567,0.026443298202593293
2018-12-14,bear,292.0,279.0,0.026443298202593293,0.12568361690369567
2018-12-17,bear,279.0,292.0,0.06808417085354869,0.011332832911500767
2018-12-17,bear,292.0,277.0,0.011332832911500767,0.0860316293329546
2018-12-18,bear,279.0,292.0,0.06562195827046136,0.010780164214561717
2018-12-18,bear,292.0,276.0,0.010780164214561717,0.09309004073685878
2018-12-19,bear,280.0,293.0,0.03343599480870246,0.004414698252149283
2018-12-19,bear,293.0,275.0,0.004414698252149283,0.06419974485925177
2018-12-20,bear,281.0,293.0,0.014682766394743736,0.0018489047630652542
2018-12-20,bear,293.0,274.0,0.0018489047630652542,0.04078857570825757
2018-12-21,bear,283.0,293.0,0.0028828912102136276,0.00038650967784124645
2018-12-21,bear,293.0,272.0,0.00038650967784124645,0.019032990113465712
2018-12-24,bear,286.0,294.0,0.00032808197908720403,5.114251132840187e-05
2018-12-24,bear,294.0,270.0,5.114251132840187e-05,0.007973417857223997
2018-12-26,bear,286.0,294.0,0.0053316579275138705,0.0012171922336671418
2018-12-26,bear,294.0,270.0,0.0012171922336671418,0.05980605565291632
2018-12-27,bear,285.0,294.0,0.009127436908077855,0.0018722987387449323
2018-12-27,bear,294.0,270.0,0.0018722987387449323,0.07723254540089783
2018-12-28,bear,284.0,294.0,0.010119577426885844,0.0017430386111145764
2018-12-28,bear,294.0,269.0,0.0017430386111145764,0.08348213001874033
2018-12-31,bear,282.0,294.0,0.02025889950099868,0.0028008949939148124
2018-12-31,bear,294.0,268.0,0.0028008949939148124,0.12171243033789503
2019-01-02,bear,279.0,295.0,0.03250613866398839,0.002469181108484002
2019-01-02,bear,295.0,268.0,0.002469181108484002,0.12538942273338904
2019-01-03,bear,275.0,295.0,0.02203732416875944,0.0006203518977567745
2019-01-03,bear,295.0,267.0,0.0006203518977567745,0.06654383624897094
2019-01-04,bear,273.0,295.0,0.0940376400958336,0.003922192791073341
2019-01-04,bear,295.0,267.0,0.003922192791073341,0.1758289587306041
2019-01-07,bear,271.0,295.0,0.14619190535372045,0.005823466674692725
2019-01-07,bear,295.0,267.0,0.005823466674692725,0.21320560506337483
2019-01-08,bear,270.0,295.0,0.20414605944881659,0.009120419397660425
2019-01-08,bear,295.0,267.0,0.009120419397660425,0.26324419008244065
2019-01-09,bear,269.0,295.0,0.24765897382427293,0.011305800739005025
2019-01-09,bear,295.0,267.0,0.011305800739005025,0.2902628658995102
2019-01-10,bear,268.0,295.0,0.2889772499178561,0.013245319123771407
2019-01-10,bear,295.0,267.0,0.013245319123771407,0.31149209220492813
2019-01-11,bear,266.0,295.0,0.3372635008214332,0.013474601026923844
2019-01-11,bear,295.0,267.0,0.013474601026923844,0.3138609686659035
2019-01-14,bear,265.0,295.0,0.3225067557826229,0.010217935487314032
2019-01-14,bear,295.0,267.0,0.010217935487314032,0.27728350249586553
2019-01-15,bear,265.0,295.0,0.39615106749828893,0.01696639619094445
2019-01-15,bear,295.0,267.0,0.01696639619094445,0.34695578457840937
2019-01-16,bear,266.0,295.0,0.3871719576143739,0.01880834311171178
2019-01-16,bear,295.0,267.0,0.01880834311171178,0.36253532425168744
2019-01-17,bear,267.0,295.0,0.4126317181545946,0.025701651153328408
2019-01-17,bear,295.0,268.0,0.025701651153328408,0.38761905256496554
2019-01-18,bear,269.0,295.0,0.4518363610163474,0.04279971410334046
2019-01-18,bear,295.0,268.0,0.04279971410334046,0.47746591804613203
2019-01-22,bear,270.0,295.0,0.33691550184280616,0.025310079760593643
2019-01-22,bear,295.0,269.0,0.025310079760593643,0.36068556441802424
2019-01-23,bear,271.0,295.0,0.32681562773626427,0.027524984364281954
2019-01-23,bear,295.0,269.0,0.027524984364281954,0.3743239676029182
2019-01-24,bear,269.0,295.0,0.37781650854230575,0.02811302712851758
2019-01-24,bear,295.0,269.0,0.02811302712851758,0.37781650854230575
2019-01-25,bear,270.0,295.0,0.40922080405502415,0.038921611068318845
2019-01-25,bear,295.0,268.0,0.038921611068318845,0.45986564425107274
2019-01-28,bear,271.0,295.0,0.33515449539562425,0.029014268468010633
2019-01-28,bear,295.0,268.0,0.029014268468010633,0.40791376622250447
2019-01-29,bear,271.0,295.0,0.32681562773626427,0.027524984364281954
2019-01-29,bear,295.0,268.0,0.027524984364281954,0.39900854668449903
2019-01-30,bear,271.0,294.0,0.4298821923518983,0.056186250225394294
2019-01-30,bear,294.0,269.0,0.056186250225394294,0.4807093071041788
2019-01-31,bear,272.0,294.0,0.46453400430048575,0.07547744309895145
2019-01-31,bear,294.0,270.0,0.07547744309895145,0.5154789507569216
2019-02-01,bear,272.0,294.0,0.4678492073853049,0.07667085569499993
2019-02-01,bear,294.0,270.0,0.07667085569499993,0.5188030368958882
2019-02-04,bear,272.0,294.0,0.5162537571056365,0.09570898074418033
2019-02-04,bear,294.0,270.0,0.09570898074418033,0.5669367346341346
2019-02-05,bear,274.0,294.0,0.49454097890266363,0.108612123477834
2019-02-05,bear,294.0,271.0,0.108612123477834,0.5702466907877731
2019-02-06,bear,275.0,294.0,0.4603188157224389,0.10441472410416563
2019-02-06,bear,294.0,271.0,0.10441472410416563,0.5612559700518007
2019-02-07,bear,275.0,294.0,0.39529847587966044,0.07741220528878494
2019-02-07,bear,294.0,272.0,0.07741220528878494,0.4698900215661266
2019-02-08,bear,275.0,294.0,0.40346410106925756,0.08052470543639711
2019-02-08,bear,294.0,272.0,0.08052470543639711,0.4783076190625076
2019-02-11,bear,276.0,294.0,0.3829823107861635,0.08196905339406069
2019-02-11,bear,294.0,273.0,0.08196905339406069,0.45685490767044135
2019-02-12,bear,276.0,294.0,0.4695719027155773,0.12087241816505156
2019-02-12,bear,294.0,274.0,0.12087241816505156,0.5197881352160381
2019-02-13,bear,277.0,294.0,0.4669891150043942,0.13253466707801143
2019-02-13,bear,294.0,274.0,0.13253466707801143,0.5421172892581135
2019-02-14,bear,277.0,294.0,0.45172518226461006,0.124464944237059
2019-02-14,bear,294.0,275.0,0.124464944237059,0.5016785923802861
2019-02-15,bear,278.0,294.0,0.501597724148582,0.1672154626489029
2019-02-15,bear,294.0,276.0,0.1672154626489029,0.5513462092204451
2019-02-19,bear,280.0,294.0,0.46406082479087335,0.17482232359754302
2019-02-19,bear,294.0,276.0,0.17482232359754302,0.5631702484647403
2019-02-20,bear,280.0,294.0,0.4779359623092809,0.1839523808451744
2019-02-20,bear,294.0,277.0,0.1839523808451744,0.5522087073619857
2019-02-21,bear,281.0,294.0,0.4290542084358203,0.16799861612640166
2019-02-21,bear,294.0,277.0,0.16799861612640166,0.5277218384033384
2019-02-22,bear,282.0,294.0,0.44699524539821417,0.19626205998062357
2019-02-22,bear,294.0,278.0,0.19626205998062357,0.5454538302982324
2019-02-25,bear,282.0,294.0,0.4563254950446752,0.20284910888364993
2019-02-25,bear,294.0,278.0,0.20284910888364993,0.5547789007862907
2019-02-26,bear,282.0,294.0,0.45141320338375196,0.19936712614304314
2019-02-26,bear,294.0,279.0,0.19936712614304314,0.5251789213351012
2019-02-27,bear,282.0,294.0,0.44846751135499663,0.19729403133372564
2019-02-27,bear,294.0,279.0,0.19729403133372564,0.522215062934086
2019-02-28,bear,282.0,295.0,0.43572213053435477,0.1729863066585146
2019-02-28,bear,295.0,279.0,0.1729863066585146,0.5093438091405894
2019-03-01,bear,283.0,295.0,0.4540932229761098,0.20196574643550957
2019-03-01,bear,295.0,280.0,0.20196574643550957,0.5276100190830716
2019-03-04,bear,283.0,295.0,0.42918712443006163,0.1846626053513294
2019-03-04,bear,295.0,280.0,0.1846626053513294,0.5024517617453756
2019-03-05,bear,283.0,295.0,0.41995160706491075,0.1784439653324676
2019-03-05,bear,295.0,281.0,0.1784439653324676,0.46844620412876636
2019-03-06,bear,283.0,295.0,0.37932834992349707,0.15231873351233194
2019-03-06,bear,295.0,281.0,0.15231873351233194,0.42684816415774096
2019-03-07,bear,283.0,295.0,0.3253652085134489,0.12059015351981106
2019-03-07,bear,295.0,281.0,0.12059015351981106,0.37073522401406267
2019-03-08,bear,283.0,295.0,0.31297918889999515,0.1137705143607895
2019-03-08,bear,295.0,280.0,0.1137705143607895,0.38100835502548025
2019-03-11,bear,282.0,295.0,0.42985374389510056,0.16919477458549637
2019-03-11,bear,295.0,281.0,0.16919477458549637,0.45413650954127815
2019-03-12,bear,282.0,295.0,0.45558839364962234,0.18615360845235718
2019-03-12,bear,295.0,281.0,0.18615360845235718,0.4800512622400831
2019-03-13,bear,282.0,295.0,0.5010835952878515,0.21831710084171385
2019-03-13,bear,295.0,282.0,0.21831710084171385,0.5010835952878515
2019-03-14,bear,282.0,295.0,0.49666149026796763,0.21506357168208473
2019-03-14,bear,295.0,282.0,0.21506357168208473,0.49666149026796763
2019-03-15,bear,282.0,295.0,0.5003467688605431,0.2177730301015791
2019-03-15,bear,295.0,282.0,0.2177730301015791,0.5003467688605431
2019-03-18,bear,283.0,295.0,0.5008958955319048,0.23667213949196636
2019-03-18,bear,295.0,283.0,0.23667213949196636,0.5008958955319048
2019-03-19,bear,283.0,295.0,0.5026090589867017,0.2379989923075994
2019-03-19,bear,295.0,283.0,0.2379989923075994,0.5026090589867017
2019-03-20,bear,284.0,295.0,0.4574866790264732,0.22214581605234435
2019-03-20,bear,295.0,283.0,0.22214581605234435,0.4817857360643876
2019-03-21,bear,285.0,295.0,0.510724374385015,0.2841920831062271
2019-03-21,bear,295.0,284.0,0.2841920831062271,0.5349686063388421
2019-03-22,bear,285.0,295.0,0.37838661829817,0.18219309922050703
2019-03-22,bear,295.0,285.0,0.18219309922050703,0.37838661829817
2019-03-25,bear,285.0,295.0,0.37344210100109965,0.17876845771209898
2019-03-25,bear,295.0,285.0,0.17876845771209898,0.37344210100109965
2019-03-26,bear,285.0,295.0,0.4230406233673878,0.2143439432571953
2019-03-26,bear,295.0,285.0,0.2143439432571953,0.4230406233673878
2019-03-27,bear,285.0,295.0,0.38784928647906747,0.18882161309806117
2019-03-27,bear,295.0,285.0,0.18882161309806117,0.38784928647906747
2019-03-28,bear,285.0,295.0,0.4131689797143362,0.20704458777395984
2019-03-28,bear,295.0,285.0,0.20704458777395984,0.4131689797143362
2019-03-29,bear,285.0,295.0,0.4559949606185054,0.23952013662785493
2019-03-29,bear,295.0,286.0,0.23952013662785493,0.4320347266204559
2019-04-01,bear,286.0,295.0,0.513163499071777,0.30725411013945414
2019-04-01,bear,295.0,286.0,0.30725411013945414,0.513163499071777
2019-04-02,bear,287.0,296.0,0.4924320502920138,0.28986449154010463
2019-04-02,bear,296.0,287.0,0.28986449154010463,0.4924320502920138
2019-04-03,bear,288.0,296.0,0.47927161433752885,0.2992544806022728
2019-04-03,bear,296.0,287.0,0.2992544806022728,0.5032966412054184
2019-04-04,bear,288.0,296.0,0.4975725124607226,0.3153829918074365
2019-04-04,bear,296.0,287.0,0.3153829918074365,0.5215963385224736
2019-04-05,bear,288.0,296.0,0.5309061975835707,0.3456777756270403
2019-04-05,bear,296.0,288.0,0.3456777756270403,0.5309061975835707
2019-04-08,bear,289.0,296.0,0.5122501388272878,0.35055730338557695
2019-04-08,bear,296.0,288.0,0.35055730338557695,0.5361535275343023
2019-04-09,bear,290.0,296.0,0.4529897336971105,0.31817441559001425
2019-04-09,bear,296.0,289.0,0.31817441559001425,0.47676192272259743
2019-04-10,bear,290.0,296.0,0.4764235697694026,0.3394991755205057
2019-04-10,bear,296.0,289.0,0.3394991755205057,0.5002781882699585
2019-04-11,bear,291.0,296.0,0.4508306269995051,0.3377401878641153
2019-04-11,bear,296.0,289.0,0.3377401878641153,0.4983600359936622
2019-04-12,bear,292.0,296.0,0.47361456674021807,0.3813856568861051
2019-04-12,bear,296.0,290.0,0.3813856568861051,0.5210762788731003
2019-04-15,bear,292.0,297.0,0.4691000534357067,0.3550932213371105
2019-04-15,bear,297.0,290.0,0.3550932213371105,0.5165551297867017
2019-04-16,bear,293.0,297.0,0.4501025593500127,0.35932628716811943
2019-04-16,bear,297.0,291.0,0.35932628716811943,0.49729991766811454
2019-04-17,bear,293.0,297.0,0.43335628408912985,0.3435868196316868
2019-04-17,bear,297.0,291.0,0.3435868196316868,0.48037932656790616
2019-04-18,bear,294.0,297.0,0.42356725737873707,0.35620546109173923
2019-04-18,bear,297.0,291.0,0.35620546109173923,0.4939650075658552
2019-04-22,bear,294.0,297.0,0.42941966626020844,0.36178333271833835
2019-04-22,bear,297.0,291.0,0.36178333271833835,0.49991859673758443
2019-04-23,bear,294.0,297.0,0.4909019802256977,0.42126765807116096
2019-04-23,bear,297.0,292.0,0.42126765807116096,0.5380101202056804
2019-04-24,bear,295.0,298.0,0.4522007412264293,0.383861639930965
2019-04-24,bear,298.0,292.0,0.383861639930965,0.5227032725269439
2019-04-25,bear,294.0,298.0,0.47131565655817415,0.3797918415114499
2019-04-25,bear,298.0,292.0,0.3797918415114499,0.5184509337337546
2019-04-26,bear,294.0,298.0,0.5033940482063489,0.4107730865028215
2019-04-26,bear,298.0,293.0,0.4107730865028215,0.5269167000756115
2019-04-29,bear,294.0,298.0,0.5142155169078108,0.4213567014826344
2019-04-29,bear,298.0,293.0,0.4213567014826344,0.5377052804750879
2019-04-30,bear,295.0,298.0,0.49428156651630806,0.4248169230432154
2019-04-30,bear,298.0,293.0,0.4248169230432154,0.5412139737683785
2019-05-01,bear,295.0,298.0,0.4423494170596201,0.3743831952118788
2019-05-01,bear,298.0,294.0,0.3743831952118788,0.46565295233617593
2019-05-02,bear,295.0,299.0,0.4276148412523547,0.33880516741754396
2019-05-02,bear,299.0,294.0,0.33880516741754396,0.4508015238016641
2019-05-03,bear,295.0,299.0,0.49451678288651807,0.4024459155407643
2019-05-03,bear,299.0,294.0,0.4024459155407643,0.5179736481197745
2019-05-06,bear,295.0,299.0,0.46606344160648894,0.3750734942150598
2019-05-06,bear,299.0,295.0,0.3750734942150598,0.46606344160648894
2019-05-07,bear,295.0,299.0,0.353139052925992,0.2708859441690419
2019-05-07,bear,299.0,295.0,0.2708859441690419,0.353139052925992
2019-05-08,bear,295.0,299.0,0.3442329384942865,0.2629705145806683
2019-05-08,bear,299.0,295.0,0.2629705145806683,0.3442329384942865
2019-05-09,bear,295.0,299.0,0.3251214032964506,0.24613549927981732
2019-05-09,bear,299.0,295.0,0.24613549927981732,0.3251214032964506
2019-05-10,bear,295.0,299.0,0.35694557456165044,0.27428258863185556
2019-05-10,bear,299.0,295.0,0.27428258863185556,0.35694557456165044
2019-05-13,bear,297.0,299.0,0.17761377373945264,0.14899751728904737
2019-05-13,bear,299.0,295.0,0.14899751728904737,0.20969896432135243
2019-05-14,bear,297.0,299.0,0.22107727542831118,0.18813077917919735
2019-05-14,bear,299.0,295.0,0.18813077917919735,0.2573524965525225
2019-05-15,bear,297.0,299.0,0.2522577468811523,0.21662354885631796
2019-05-15,bear,299.0,295.0,0.21662354885631796,0.29103249149230415
2019-05-16,bear,297.0,299.0,0.3058212281191903,0.2663217345365508
